probeID,gene,chromosome,position,beta,p,fdr
cg21028156,,23,2743660,-0.205227597429474,0.00602915577879206,0.999992922283698
cg09916840,,16,87248612,0.181871392790672,0.00349226638549152,0.999992922283698
cg06584796,NFIC,19,3446107,0.179543582503324,0.00878792234361805,0.999992922283698
cg20678988,TAS1R2,1,19186260,-0.177367216884109,0.00110490494485289,0.999992922283698
cg11627968,HIPK2,7,139351108,-0.165361700257065,0.00732766788230438,0.999992922283698
cg22666875,GSTTP1,22,24348640,0.163557799346019,0.0013673689890448,0.999992922283698
cg14048271,HPN-AS1,19,35577342,-0.162821413373789,0.0195820078312104,0.999992922283698
cg26647036,,1,66490928,0.160718435489586,0.000756571949696927,0.999992922283698
cg04234412,LOC391322,22,24373322,-0.160386854629668,0.0123553850723076,0.999992922283698
cg00967012,,14,62635224,-0.154140990953564,0.007478754357512,0.999992922283698
cg23162598,PTPRN2,7,157345746,0.152420364515841,0.0242903937231437,0.999992922283698
cg26951705,ZNF787,19,56612697,0.149483692976822,0.0366742853719104,0.999992922283698
cg14129832,,11,1663950,-0.147869297960786,0.025731431681126,0.999992922283698
cg17348244,HEATR2,7,786861,0.147433170133463,0.0570480794142731,0.999992922283698
cg10117599,PRKAR1B,7,624424,-0.146472733785851,0.0382445309577159,0.999992922283698
cg08103988,,17,6655046,0.144276331125426,0.0192534606338266,0.999992922283698
cg05900567,,19,37466940,0.141780276868584,0.0321425963480283,0.999992922283698
cg07456585,VSX2,14,74704714,-0.141689813053695,0.0193176484106562,0.999992922283698
cg10482512,CCR6,6,167524238,-0.141674532850226,0.0147890773315081,0.999992922283698
cg03858121,,22,49698418,0.14119237620026,0.00205497550086402,0.999992922283698
