p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,gene,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,bonf
4.6997929665883875e-4,0.812129950067517,1,-3.584132976441106,-0.15051030441645105,-0.06746670544408612,-0.233553903388816,0.04199350453952785,144,chr7,150412715,cg02355809,GIMAP1,-0.15051030441645105,4.6997929665883875e-4,3.3279212730107974,chr7,150412715,GIMAP1,7,150412715,1
0.006578531291837942,0.812129950067517,1,-2.759887993460304,-0.14654203368717025,-0.04154070376046588,-0.25154336361387464,0.0530970945322452,144,chr16,56864618,cg11796481,NUP93,-0.14654203368717025,0.006578531291837942,2.181871055177488,chr16,56864618,NUP93;NUP93;NUP93,16,56864618,1
4.388613103305648e-5,0.812129950067517,1,4.222621122871817,0.1439883752792522,0.21142089034028966,0.07655586021821477,0.03409928835417877,144,chr17,40094835,cg25116412,TTC25,0.1439883752792522,4.388613103305648e-5,4.357672704528865,chr17,40094835,TTC25;TTC25,17,40094835,1
0.012464995668153015,0.812129950067517,1,-2.532342738349348,-0.1432498959920976,-0.03138447193408117,-0.255115320050114,0.05656813109171465,144,chr12,131606752,cg00143986,GPR133,-0.1432498959920976,0.012464995668153015,1.9043078680866072,chr12,131606752,GPR133,12,131606752,1
0.010743420487292751,0.812129950067517,1,-2.5865476756476835,-0.13545843653716863,-0.03189424637605448,-0.23902262669828278,0.052370361394266284,144,chr21,46349496,cg02464073,ITGB2,-0.13545843653716863,0.010743420487292751,1.9688574260614895,chr21,46349496,ITGB2,21,46349496,1
0.01379026758394848,0.812129950067517,1,-2.4950117147741864,-0.12954957806103012,-0.026869200634265275,-0.23222995548779496,0.05192343478545757,144,chr20,17680544,cg24859648,BANF2,-0.12954957806103012,0.01379026758394848,1.8604273067679644,chr20,17680544,BANF2;BANF2;BANF2,20,17680544,1
0.020806874445478067,0.812129950067517,1,2.338684356743009,0.12674865756161946,0.23392422712948846,0.019573087993750446,0.05419656448984726,144,chr10,3200291,cg06728147,PITRM1,0.12674865756161946,0.020806874445478067,1.6817931534755446,chr10,3200291,PITRM1;PITRM1;PITRM1,10,3200291,1
0.007292163563077359,0.812129950067517,1,2.7241564248133034,0.12117365978899265,0.20913669892499365,0.03321062065299166,0.04448116807290064,144,chr20,15144949,cg07104639,MACROD2,0.12117365978899265,0.007292163563077359,2.1371435986915976,chr20,15125595,MACROD2,20,15144949,1
0.0012863394690362045,0.812129950067517,1,3.2874366776652426,0.11902449631832844,0.1906228437954512,0.047426148841205676,0.03620586736376633,144,chr17,925669,cg24439623,ABR,0.11902449631832844,0.0012863394690362045,2.890644404604697,chr17,925669,ABR;ABR;ABR,17,925669,1
0.011806966648241286,0.812129950067517,1,-2.5522180917476818,-0.11897078748221766,-0.026788687822592153,-0.21115288714184316,0.04661466348306859,144,chr13,114100875,cg25259265,ADPRHL1,-0.11897078748221766,0.011806966648241286,1.9278616635329564,chr13,114100875,ADPRHL1;ADPRHL1,13,114100875,1
0.02893929079107972,0.812129950067517,1,-2.207689924018401,-0.11888558078193968,-0.012394030157187777,-0.22537713140669158,0.053850669647278235,144,chr6,31087240,cg06792428,CDSN,-0.11888558078193968,0.02893929079107972,1.538512116247205,chr6,31087240,CDSN;PSORS1C1,6,31087240,1
0.03563132579164496,0.8136059834193908,1,-2.1221953120557857,-0.11746313299350772,-0.008006956843224083,-0.22691930914379135,0.05534982210460184,144,chrX,111621927,cg26287822,ZCCHC16,-0.11746313299350772,0.03563132579164496,1.4481680178599479,chrX,111621927,ZCCHC16,23,111621927,1
