p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,gene,bonf
1.151029829397956e-11,9.946647291339024e-6,9.946647291339024e-6,-7.2691393730185965,-0.14872432443703776,-0.10834514209806073,-0.18910350677601478,0.020459688115084005,183,chr5,129338100,cg23414262,-0.14872432443703776,1.151029829397956e-11,10.938913421309335,chr5,129338100,CHSY3,5,129338100,CHSY3,9.946647291339024e-6
2.159070059887622e-9,9.328823551960042e-4,0.0018657625513219486,-6.314571520149942,-0.13846130779389854,-0.09518571216110339,-0.18173690342669369,0.021927268913189968,183,chr11,75631360,cg00251121,-0.13846130779389854,2.159070059887622e-9,8.665733264970571,chr11,75631360,UVRAG,11,75631360,UVRAG,0.0018657647103920085
3.2793058396236258e-9,9.446062333074785e-4,0.0028338121413107563,-6.234904842748695,-0.18433962995986064,-0.12598875225364947,-0.2426905076660718,0.02956574873379999,183,chr10,134833335,cg02401524,-0.18433962995986064,3.2793058396236258e-9,8.484218077607288,chr10,134833335,,10,134833335,NA,0.0028338186999224356
1.2630675132231688e-8,0.0027287057942170694,0.010914785284842882,-5.97360489834266,-0.06178641330022333,-0.04137302945037476,-0.0821997971500719,0.010343237350258234,183,chr5,33852528,cg06893139,-0.06178641330022333,1.2630675132231688e-8,7.898573435005521,chr5,33852528,ADAMTS12,5,33852528,ADAMTS12,0.010914823176868278
1.9189948445513193e-8,0.0033166064658174234,0.016582955569293335,-5.8911406254633105,-0.3046083501985468,-0.20256118942016144,-0.4066555109769322,0.05170617535115974,183,chr17,78264297,cg11606607,-0.3046083501985468,1.9189948445513193e-8,7.7169261920107095,chr17,78264297,RNF213;RNF213,17,78264297,RNF213,0.016583032329087116
2.6329255348244774e-8,0.003792079777949403,0.022752347021419678,-5.8283026747057285,-0.10721957742517288,-0.07091256572531512,-0.14352658912503063,0.018396363986121638,183,chr9,124616283,cg14632071,-0.10721957742517288,2.6329255348244774e-8,7.579561423564703,chr9,124616283,TTLL11,9,124616283,TTLL11,0.02275247866769642
3.847787591867373e-8,0.004689466341251479,0.03325050256361823,-5.752364293739236,-0.037762735800360235,-0.024806597369652943,-0.05071887423106752,0.0065647330162070024,183,chr5,177983110,cg13020736,-0.037762735800360235,3.847787591867373e-8,7.414788910185686,chr5,177983110,COL23A1,5,177983110,COL23A1,0.03325073343087374
4.341334710792989e-8,0.004689466341251479,0.03751542683658208,5.728076912908972,0.13611052316578076,0.1830071249260321,0.08921392140552942,0.02376199294025502,183,chr4,158394288,cg01024679,0.13611052316578076,4.341334710792989e-8,7.362376729377462,chr4,159315440,,4,158394288,NA,0.03751573073001183
8.458271851995552e-8,0.007962313090314806,0.07309164871270844,-5.592652406199872,-0.13241429955452602,-0.08568647410828698,-0.17914212500076507,0.023676475835997763,183,chr4,153516867,cg07244177,-0.13241429955452602,8.458271851995552e-8,7.072718360579017,chr4,153516867,,4,153516867,NA,0.0730923253744566
9.21401916597405e-8,0.007962313090314806,0.07962230164142313,-5.57512382893961,-0.07838249832912828,-0.05063504719295771,-0.10612994946529884,0.014059328677554531,183,chr5,125560529,cg27237288,-0.07838249832912828,9.21401916597405e-8,7.0355508887115015,chr5,124896222,LOC101927460,5,125560529,LOC101927460,0.07962313090314807
