p.value,fdr,p.holm,t.statistic,coefficient,coefficient.ci.high,coefficient.ci.low,coefficient.se,n,chromosome.x,position.x,probeID,gene,beta,p,log10p,chromosome.y,position.y,gene.symbol,chromosome,position,bonf
2.8452982842373952e-5,0.6181903811669901,1,-4.667418526845411,-0.5629016207929084,-0.3198747903376905,-0.8059284512481263,0.12060234529114731,52,chr5,109180462,cg00258945,MAN2A1,-0.5629016207929084,2.8452982842373952e-5,4.545872198018355,chr5,109180462,MAN2A1,5,109180462,1
0.012598168317748685,0.6181903811669901,1,-2.6009411301107526,-0.4514110332523434,-0.10167521187775563,-0.8011468546269311,0.1735568052757586,52,chr12,131606752,cg00143986,GPR133,-0.4514110332523434,0.012598168317748685,1.8996925935586866,chr12,131606752,GPR133,12,131606752,1
0.007238383723885929,0.6181903811669901,1,-2.816031622131513,-0.4404779945154529,-0.125278756528315,-0.7556772325025908,0.15641798588257538,52,chr6,16588304,cg10194279,ATXN1,-0.4404779945154529,0.007238383723885929,2.1403583976371974,chr6,16588304,ATXN1;ATXN1,6,16588304,1
0.011573907954283315,0.6181903811669901,1,-2.634472543511073,-0.43213344451975844,-0.10159447244912612,-0.7626724165903908,0.16403034663775085,52,chr5,141660565,cg05656210,NA,-0.43213344451975844,0.011573907954283315,1.9365199758437175,chr5,141660565,,5,141660565,1
0.0035546140219208976,0.6181903811669901,1,-3.079886405059852,-0.41083816567746145,-0.14203489283578152,-0.6796414385191414,0.13339393459528504,52,chr21,44198080,cg20741235,NA,-0.41083816567746145,0.0035546140219208976,2.449207550278946,chr21,44198080,,21,44198080,1
0.012003388900166384,0.6181903811669901,1,2.6200939768387457,0.395296461208433,0.6993181220457931,0.09127480037107277,0.1508711003127357,52,chr9,96696787,cg01757283,NA,0.395296461208433,0.012003388900166384,1.9206961228807475,chr9,96696787,,9,96696787,1
0.011058990870236152,0.6181903811669901,1,2.652371301331969,0.39519118820012716,0.6954331586353477,0.09494921776490656,0.14899542458541526,52,chr6,33903528,cg10471638,NA,0.39519118820012716,0.011058990870236152,1.9562845004710026,chr6,33903528,,6,33903528,1
0.007625101134738464,0.6181903811669901,1,-2.7962151666415815,-0.3840447965945488,-0.10728068887706926,-0.6608089043120284,0.13734450809656726,52,chr2,9530520,cg08423557,ASAP2,-0.3840447965945488,0.007625101134738464,2.1177543917231354,chr2,9530520,ASAP2;ASAP2,2,9530520,1
0.008320944856788623,0.6181903811669901,1,-2.762794730978617,-0.38325291565964487,-0.10371847873888634,-0.6627873525804033,0.13871928716321671,52,chr10,132883127,cg12682323,NA,-0.38325291565964487,0.008320944856788623,2.079827356066142,chr10,132883127,,10,132883127,1
0.01157887795972031,0.6181903811669901,1,2.63430337339493,0.38102523832782564,0.6724902477577832,0.08956022889786802,0.1446398475498224,52,chr8,97747124,cg09533869,PGCP,0.38102523832782564,0.01157887795972031,1.9363335234679657,chr8,97747124,PGCP,8,97747124,1
